date_depart,ship,produit,volume
1978-11-24,834,4057,12701
1978-11-24,834,3414,836
1978-11-24,834,2657,1711
1978-11-24,834,1642,1198
1978-11-24,834,2738,1592
1978-11-24,834,2382,432
1978-11-24,834,2684,25
1978-11-24,834,4116,171
1978-11-24,834,3350,13
1978-11-24,834,1026,2
1978-11-24,834,384,1
1988-12-25,835,2434,10397
1988-12-25,835,434,1549
1988-12-25,835,3322,2818
1988-12-25,835,2428,2533
1988-12-25,835,1632,1006
1988-12-25,835,1641,406
1988-12-25,835,356,137
1988-12-25,835,927,12
1988-12-25,835,331,6
1988-12-25,835,716,2
1988-12-25,835,3064,1
1988-12-25,835,1519,1
1930-11-14,835,3359,12526
1930-11-14,835,4021,2707
1930-11-14,835,377,1073
1930-11-14,835,4,802
1930-11-14,835,1863,971
1930-11-14,835,108,558
1930-11-14,835,2420,179
1930-11-14,835,2819,49
1930-11-14,835,4044,2
1930-11-14,835,3967,1
1995-12-03,835,1900,16033
1995-12-03,835,1593,86
1995-12-03,835,120,954
1995-12-03,835,2831,532
1995-12-03,835,1861,746
1995-12-03,835,2144,28
1995-12-03,835,2234,77
1995-12-03,835,1883,335
1995-12-03,835,3710,58
1995-12-03,835,1003,7
1995-12-03,835,4043,6
1995-12-03,835,1603,2
1995-12-03,835,3907,1
1995-12-03,835,1914,3
2005-06-01,837,3995,3016
2005-06-01,837,3968,1854
2005-06-01,837,4029,10009
2005-06-01,837,3902,1082
2005-06-01,837,744,1389
1974-08-16,837,2084,1374
1974-08-16,837,3187,2292
1974-08-16,837,3426,7805
1974-08-16,837,1075,4977
1974-08-16,837,1403,746
1974-08-16,837,2542,300
1974-08-16,837,3075,24
1974-08-16,837,3352,2
1974-08-16,837,2214,2
1974-08-16,837,2788,1
1974-08-16,837,1953,1
1974-08-16,837,3674,2
1944-03-14,839,1628,56
1944-03-14,839,2840,7
1944-03-14,839,3695,1
1999-04-01,843,4036,10190
1999-04-01,843,1003,204
1999-04-01,843,37,34
1999-04-01,843,710,13
1999-04-01,843,3332,17
1991-08-19,844,3371,9724
1991-08-19,844,1372,363
1991-08-19,844,471,11
1991-08-19,844,109,8
1944-08-28,844,1257,5576
1944-08-28,844,1627,840
1965-05-21,846,3370,1799
1965-05-21,846,603,15288
1965-05-21,846,3010,1684
1965-05-21,846,1805,911
1965-05-21,846,3949,7
1965-05-21,846,1625,1
1965-05-21,846,1204,1
1965-05-21,846,2792,1
1965-05-21,846,3386,3
1965-05-21,846,674,14
1965-05-21,846,365,3
1908-09-26,846,2761,243
1908-09-26,846,8,7430
1908-09-26,846,1210,6243
1908-09-26,846,1330,4554
1908-09-26,846,658,240
1908-09-26,846,1304,751
1908-09-26,846,3660,102
1908-09-26,846,1850,12
1908-09-26,846,3105,134
1908-09-26,846,2714,7
1908-09-26,846,648,2
1934-04-06,846,645,1502
1934-04-06,846,369,4699
1934-04-06,846,3142,3073
1934-04-06,846,2810,2165
1934-04-06,846,2109,8081
1934-04-06,846,1210,101
1934-04-06,846,1924,96
1934-04-06,846,3307,1
1918-09-27,846,714,7772
1918-09-27,846,964,11079
1918-09-27,846,624,275
1918-09-27,846,1864,246
1918-09-27,846,3992,193
1918-09-27,846,3916,5
1918-09-27,846,740,65
1918-09-27,846,341,3
1918-09-27,846,1568,48
1918-09-27,846,1299,4
1918-09-27,846,4036,12
1918-09-27,846,2433,1
1918-09-27,846,988,6
1918-09-27,846,2542,9
1963-04-12,846,3976,438
1963-04-12,846,3009,16711
1963-04-12,846,627,1298
1963-04-12,846,1506,1097
1963-04-12,846,3003,156
1963-04-12,846,2427,12
1963-04-12,846,4019,1
1963-04-12,846,3062,1
1963-04-12,846,3440,3
1963-04-12,846,4013,1
1963-11-10,846,379,14875
1963-11-10,846,3784,3775
1963-11-10,846,3363,774
1963-11-10,846,1273,266
1963-11-10,846,1536,9
1963-11-10,846,3029,14
1963-11-10,846,1853,2
1963-11-10,846,1766,3
1942-02-25,850,121,62
1942-02-25,850,3314,4726
1942-02-25,850,1212,2706
1942-02-25,850,1322,184
1942-02-25,850,728,25
1942-02-25,850,2723,23
1942-02-25,850,4004,241
1942-02-25,850,964,100
1942-02-25,850,3380,28
1942-02-25,850,1573,32
1942-02-25,850,608,1
1942-02-25,850,1866,1
1942-02-25,850,1849,1
1955-09-25,850,3884,2486
1955-09-25,850,3661,244
1955-09-25,850,2065,3725
1955-09-25,850,868,1522
1955-09-25,850,1275,41
1955-09-25,850,464,64
1955-09-25,850,3157,32
1955-09-25,850,2292,16
1905-09-23,851,2275,176
1905-09-23,851,9,23
1905-09-23,851,3933,4
1905-09-23,851,2991,2
2011-02-11,852,3933,12424
2011-02-11,852,3332,1342
2011-02-11,852,136,127
2011-02-11,852,3138,73
2011-02-11,852,2401,199
2011-02-11,852,1557,314
2011-02-11,852,619,1
2011-02-11,852,1554,5
1986-05-21,852,1137,6357
1986-05-21,852,1148,905
1986-05-21,852,3716,3780
1986-05-21,852,1101,3143
1986-05-21,852,2643,77
1986-05-21,852,2710,9
1986-05-21,852,2649,37
1986-05-21,852,2406,88
1986-05-21,852,727,21
1986-05-21,852,1067,48
1986-05-21,852,1764,10
1986-05-21,852,433,8
1986-05-21,852,1579,1
1986-05-21,852,3758,1
1996-07-20,852,363,4834
1996-07-20,852,3055,8027
1996-07-20,852,130,1592
1996-07-20,852,1504,31
1996-07-20,852,1895,1
1964-03-17,852,1824,6692
1964-03-17,852,3066,3433
1964-03-17,852,3320,2155
1964-03-17,852,932,327
1964-03-17,852,3964,1713
1964-03-17,852,676,96
1964-03-17,852,1830,19
1964-03-17,852,3910,24
1964-03-17,852,3353,12
1964-03-17,852,2819,14
1949-06-01,855,3134,369
1949-06-01,855,3975,51
1949-06-01,855,3066,43
1949-06-01,855,1559,26
1949-06-01,855,710,38
1949-06-01,855,3706,4
1949-06-01,855,3923,2
1949-06-01,855,1831,1
1956-04-10,857,310,5103
1956-04-10,857,731,3725
1956-04-10,857,368,9535
1956-04-10,857,68,540
1956-04-10,857,2465,7
1956-04-10,857,1297,30
1956-04-10,857,3127,11
1956-04-10,857,2455,9
1956-04-10,857,3372,1
1948-03-02,857,2233,6617
1948-03-02,857,3389,1984
1948-03-02,857,2445,4592
1948-03-02,857,1877,2925
1948-03-02,857,1839,1722
1948-03-02,857,959,271
1948-03-02,857,1293,504
1948-03-02,857,2499,257
1948-03-02,857,3612,86
1948-03-02,857,1607,2
1948-03-02,857,3735,1
1959-07-10,857,913,2476
1959-07-10,857,2486,721
1959-07-10,857,2768,4883
1959-07-10,857,2243,6941
1959-07-10,857,980,1585
1959-07-10,857,2408,963
1959-07-10,857,613,1061
1959-07-10,857,3622,167
1959-07-10,857,4017,152
1959-07-10,857,2138,6
1959-07-10,857,2751,2
1959-07-10,857,3364,1
1959-07-10,857,11,2
1959-07-10,857,3966,1
1941-10-22,858,3636,641
1941-10-22,858,2186,67
1941-10-22,858,4043,4
1941-10-22,858,1932,3
2019-09-03,858,1242,504
2019-09-03,858,4031,25
2019-09-03,858,3377,69
2019-09-03,858,3682,50
2019-09-03,858,3744,52
2019-09-03,858,1225,4
2019-09-03,858,1348,3
2019-09-03,858,1335,1
2019-09-03,858,1236,2
2019-09-03,858,3924,2
2019-09-03,858,2502,2
2019-09-03,858,2210,1
2014-06-24,858,917,281
2014-06-24,858,984,287
2014-06-24,858,935,2
2014-06-24,858,1326,3
2014-06-24,858,2784,130
2014-06-24,858,3133,4
2014-06-24,858,422,7
2014-06-24,858,745,1
1979-07-10,863,707,13549
1979-07-10,863,2225,1755
1979-07-10,863,1726,317
1979-07-10,863,3461,127
1979-07-10,863,2946,518
1979-07-10,863,1323,598
1979-07-10,863,1646,13
1979-07-10,863,3563,32
1979-07-10,863,910,9
1979-07-10,863,1182,3
1979-07-10,863,3850,13
1979-07-10,863,81,1
1979-07-10,863,3473,5
1902-04-02,863,960,11285
1902-04-02,863,3623,2425
1902-04-02,863,1524,1456
1902-04-02,863,1850,1391
1902-04-02,863,656,152
1902-04-02,863,444,82
1902-04-02,863,1211,84
1902-04-02,863,2409,37
1902-04-02,863,3962,18
1902-04-02,863,3413,3
1902-04-02,863,1041,6
1902-04-02,863,1892,1
1921-09-28,863,3745,1075
1921-09-28,863,2469,11963
1921-09-28,863,3390,3574
1921-09-28,863,2142,249
1921-09-28,863,3021,4
1921-09-28,863,2172,32
1921-09-28,863,3041,40
1921-09-28,863,3072,2
1921-09-28,863,3618,1
1983-11-22,867,3701,441
1983-11-22,867,310,41
1983-11-22,867,1888,78
1983-11-22,867,642,38
1983-11-22,867,2729,7
1983-11-22,867,2466,6
1983-11-22,867,1613,1
1983-11-22,867,1887,2
1901-11-04,867,3906,551
1901-11-04,867,2230,34
1901-11-04,867,2142,27
1901-11-04,867,966,3
1901-11-04,867,2147,7
1901-11-04,867,3731,1
1901-11-04,867,2533,1
1901-11-04,867,400,1
1969-03-09,870,1818,5063
1969-03-09,870,1634,926
1969-03-09,870,3372,2310
1969-03-09,870,2236,615
1969-03-09,870,23,1531
1969-03-09,870,3100,3
1969-03-09,870,3720,22
1969-03-09,870,2525,7
1969-03-09,870,2818,115
1969-03-09,870,1601,9
1969-03-09,870,30,11
1969-03-09,870,2766,4
1969-03-09,870,2819,4
1969-03-09,870,2504,5
1969-03-09,870,15,1
1901-10-28,870,1036,2935
1901-10-28,870,2770,4162
1901-10-28,870,3320,1434
1901-10-28,870,380,386
1901-10-28,870,2237,585
1901-10-28,870,1810,1036
1901-10-28,870,3674,32
1901-10-28,870,2827,3
1901-10-28,870,2214,38
1901-10-28,870,9,14
1901-10-28,870,1238,1
1968-06-16,880,1324,51
1968-06-16,880,3718,6
1968-06-16,880,2142,29
1968-06-16,880,1542,9
1968-06-16,880,422,3
1968-06-16,880,1323,1
1919-12-03,881,1264,10334
1919-12-03,881,1939,1846
1970-02-10,884,70,8454
1970-02-10,884,2193,190
1970-02-10,884,3043,1510
1970-02-10,884,641,515
1970-02-10,884,1623,23
1970-02-10,884,967,4
1970-02-10,884,26,4
1970-02-10,884,3417,1
1970-02-10,884,2478,1
1973-03-08,885,2430,1573
1973-03-08,885,2397,11613
1973-03-08,885,2314,41
1973-03-08,885,2488,18
1973-03-08,885,2123,69
1973-03-08,885,1056,26
1973-03-08,885,86,3
1973-03-08,885,3245,8
1957-11-26,886,330,25
1957-11-26,886,1874,20
1957-11-26,886,3732,14
1957-11-26,886,413,7
1957-11-26,886,3653,1
1959-10-20,887,3044,1181
1959-10-20,887,2519,361
1959-10-20,887,681,811
1959-10-20,887,1827,1026
1959-10-20,887,3630,2
1959-10-20,887,2103,222
1959-10-20,887,1628,9
1959-10-20,887,1944,99
1959-10-20,887,1588,3
1959-10-20,887,1242,1
1946-05-22,888,3421,8718
1946-05-22,888,3332,3166
1946-05-22,888,3626,5925
1946-05-22,888,1882,22
1946-05-22,888,2211,1266
1946-05-22,888,1846,157
1946-05-22,888,2447,20
1946-05-22,888,2135,80
1946-05-22,888,96,9
1946-05-22,888,1022,1
1995-09-14,889,2056,39
1995-09-14,889,2592,11
1995-09-14,889,700,2
1995-09-14,889,3334,3
1995-09-14,889,2826,1
1995-09-14,889,737,1
1907-12-13,889,954,32
1907-12-13,889,3713,3
1907-12-13,889,1929,1
1907-12-13,889,321,5
2004-09-12,890,2198,1210
2004-09-12,890,2723,18
2004-09-12,890,2524,541
2004-09-12,890,3641,202
2004-09-12,890,2485,83
2004-09-12,890,2132,1
2004-09-12,890,2128,3
2004-09-12,890,1834,5
1945-03-01,892,2200,11160
1945-03-01,892,726,1135
2021-12-17,892,2177,9048
2002-01-10,892,3928,5145
2002-01-10,892,2124,830
2002-01-10,892,719,9554
2002-01-10,892,3414,7
2002-01-10,892,2173,75
2002-01-10,892,931,4
1957-03-15,893,2721,10120
1957-03-15,893,602,149
1957-03-15,893,2765,1501
1957-03-15,893,374,4201
1957-03-15,893,3080,576
1957-03-15,893,1872,307
1957-03-15,893,3355,6
1957-03-15,893,2739,55
1957-03-15,893,3104,25
1957-03-15,893,743,9
1957-03-15,893,1603,2
1957-03-15,893,74,2
1957-03-15,893,1205,2
1978-09-05,893,3035,4000
1978-09-05,893,2712,9097
1978-09-05,893,3017,2521
1978-09-05,893,4032,950
1978-09-05,893,3658,158
1978-09-05,893,3659,45
1978-09-05,893,3418,32
1978-09-05,893,366,74
1978-09-05,893,2497,52
1978-09-05,893,2137,5
1978-09-05,893,1250,17
1978-09-05,893,3961,4
1964-03-09,897,1949,16505
1964-03-09,897,2788,223
1964-03-09,897,2415,340
1964-03-09,897,3605,114
1964-03-09,897,384,132
1964-03-09,897,3731,25
1964-03-09,897,1262,68
1964-03-09,897,731,5
1964-03-09,897,713,5
1959-03-05,897,515,12489
1959-03-05,897,2339,3276
1959-03-05,897,0,1384
1959-03-05,897,2457,252
1959-03-05,897,1286,14
1959-03-05,897,2828,1
1959-03-05,897,507,1
2018-12-22,897,3674,1983
2018-12-22,897,3728,15256
2018-12-22,897,3943,161
2018-12-22,897,1396,4
2018-12-22,897,4049,6
2018-12-22,897,4035,5
2018-12-22,897,203,1
2018-12-22,897,899,1
1983-09-16,897,3058,15401
1983-09-16,897,65,1661
1983-09-16,897,3414,247
1983-09-16,897,2131,35
1983-09-16,897,987,37
1983-09-16,897,433,15
1983-09-16,897,1288,12
1983-09-16,897,737,6
1983-09-16,897,942,3
2014-08-24,897,2446,2712
2014-08-24,897,1231,7789
2014-08-24,897,1578,1070
2014-08-24,897,3346,1230
2014-08-24,897,3696,491
2014-08-24,897,3099,2260
2014-08-24,897,988,1838
2014-08-24,897,2132,15
2014-08-24,897,2484,6
2014-08-24,897,1048,4
2014-08-24,897,3034,2
1947-01-07,897,2529,15903
1947-01-07,897,2750,879
1947-01-07,897,1942,22
1947-01-07,897,2548,344
1947-01-07,897,1566,239
1947-01-07,897,62,12
1947-01-07,897,3996,15
1947-01-07,897,1210,1
1947-01-07,897,3909,1
1947-01-07,897,3746,1
1963-02-22,908,1892,4217
1963-02-22,908,387,4553
1963-02-22,908,3102,4715
1963-02-22,908,47,2240
1963-02-22,908,3130,718
2012-07-09,913,3351,15488
2012-07-09,913,398,275
2012-07-09,913,1305,418
2012-07-09,913,668,133
2012-07-09,913,114,129
2012-07-09,913,4022,3
2012-07-09,913,1623,20
2012-07-09,913,3705,9
2012-07-09,913,1872,3
2012-07-09,913,2474,3
2012-07-09,913,1912,6
2012-07-09,913,3325,1
2017-12-22,914,3686,1506
2017-12-22,914,124,973
2017-12-22,914,997,456
2017-12-22,914,926,401
2017-12-22,914,125,77
2017-12-22,914,1859,155
2017-12-22,914,88,165
2017-12-22,914,665,38
2017-12-22,914,2483,21
2017-12-22,914,1850,21
2017-12-22,914,1824,1
1950-02-04,919,1895,6896
1950-02-04,919,3721,9087
1950-02-04,919,1340,1748
1950-02-04,919,3628,700
1950-02-04,919,3695,112
1950-02-04,919,3726,395
1950-02-04,919,1509,287
1950-02-04,919,3103,135
1950-02-04,919,6,6
1950-02-04,919,2736,10
1950-02-04,919,913,3
1950-02-04,919,2514,7
1950-02-04,919,1844,1
1941-12-08,919,404,11138
1941-12-08,919,1853,6053
1941-12-08,919,1643,1830
1941-12-08,919,2798,233
1941-12-08,919,3410,77
1941-12-08,919,2472,24
1941-12-08,919,3399,15
1941-12-08,919,94,14
1941-12-08,919,946,6
1989-02-23,922,53,2221
1989-02-23,922,393,136
1989-02-23,922,2122,82
1989-02-23,922,1834,247
1989-02-23,922,3004,24
1989-02-23,922,925,69
1989-02-23,922,1842,33
1989-02-23,922,2152,2
1951-03-23,924,3333,41
1951-03-23,924,2500,14
1951-03-23,924,33,13
1951-03-23,924,2445,4
1951-03-23,924,3709,14
1951-03-23,924,3103,1
1993-11-02,928,629,6368
1993-11-02,928,3061,3090
1993-11-02,928,2407,1231
1993-11-02,928,3718,3426
1993-11-02,928,1001,35
1993-11-02,928,1566,715
1993-11-02,928,2800,172
1993-11-02,928,1023,18
1993-11-02,928,3920,41
1993-11-02,928,4033,2
1931-06-01,928,706,2334
1931-06-01,928,2849,1342
1931-06-01,928,140,2086
1931-06-01,928,119,2494
1931-06-01,928,1218,2200
1912-07-05,928,1588,12914
1912-07-05,928,982,297
1912-07-05,928,2826,576
1912-07-05,928,2820,985
1912-07-05,928,1940,48
1912-07-05,928,3388,163
1912-07-05,928,3732,10
1912-07-05,928,1583,7
1912-07-05,928,2505,66
1912-07-05,928,17,17
1912-07-05,928,1580,2
1912-07-05,928,2430,3
1912-07-05,928,612,6
1912-07-05,928,314,2
1912-07-05,928,2736,2
2007-10-19,928,3366,13186
2007-10-19,928,243,1129
2007-10-19,928,1242,448
2007-10-19,928,3063,162
2007-10-19,928,3760,164
2007-10-19,928,2318,5
2007-10-19,928,2984,1
2007-10-19,928,3282,1
2007-10-19,928,1537,2
1986-10-09,938,2792,11546
1986-10-09,938,3434,327
1986-10-09,938,2751,24
1986-10-09,938,316,33
1986-10-09,938,913,98
1986-10-09,938,979,65
1986-10-09,938,2249,3
1986-10-09,938,604,1
1986-10-09,938,3035,1
1983-04-07,945,734,18569
1983-04-07,945,2424,1
1983-04-07,945,1912,7
1983-04-07,945,431,23
1983-04-07,945,3325,2
1983-04-07,945,2813,1
1983-04-07,945,1025,1
1915-01-09,945,3039,4684
1915-01-09,945,4014,3500
1915-01-09,945,30,5397
1915-01-09,945,2503,959
1915-01-09,945,2469,3046
1915-01-09,945,3929,294
1915-01-09,945,2225,318
1915-01-09,945,2100,8
1915-01-09,945,2825,144
1915-01-09,945,79,165
1915-01-09,945,1535,37
1915-01-09,945,2496,47
1915-01-09,945,3948,5
1962-02-09,948,1437,565
1962-02-09,948,3786,95
1962-02-09,948,2283,90
1962-02-09,948,1391,24
1959-07-24,948,3373,751
1959-07-24,948,2428,6
1959-07-24,948,718,4
1959-07-24,948,1576,16
1959-07-24,948,2804,3
1959-07-24,948,1602,1
1959-07-24,948,1502,1
2018-02-06,949,1715,10686
2018-02-06,949,2100,4302
2018-02-06,949,2146,1417
2018-02-06,949,1317,70
2018-02-06,949,3851,857
2018-02-06,949,3823,148
2018-02-06,949,1217,57
2018-02-06,949,759,3
2018-02-06,949,3397,1
2005-04-02,949,2733,5525
2005-04-02,949,1633,2080
2005-04-02,949,2753,9396
2005-04-02,949,3743,435
2005-04-02,949,1501,85
2005-04-02,949,320,1
2005-04-02,949,1021,3
2005-04-02,949,644,6
2005-04-02,949,3644,5
2005-04-02,949,3610,1
1916-05-08,953,4016,759
1916-05-08,953,3949,42
1916-05-08,953,3950,111
1916-05-08,953,3658,31
1916-05-08,953,922,16
1916-05-08,953,1628,1
1916-05-08,953,3351,2
2012-01-09,957,373,273
2012-01-09,957,1550,73
2012-01-09,957,324,209
2012-01-09,957,1597,276
2012-01-09,957,3443,13
2012-01-09,957,2405,8
2012-01-09,957,3946,1
1988-03-17,964,2778,9560
1988-03-17,964,457,339
1988-03-17,964,181,5830
1988-03-17,964,2841,395
1988-03-17,964,2314,455
1988-03-17,964,2345,49
1988-03-17,964,652,47
1988-03-17,964,2945,2
1988-03-17,964,1652,13
1988-03-17,964,3475,3
1907-06-17,965,635,10767
1907-06-17,965,3379,3524
1907-06-17,965,44,1508
1907-06-17,965,3944,930
1907-06-17,965,352,12
1907-06-17,965,3117,302
1907-06-17,965,2474,27
1907-06-17,965,393,56
1907-06-17,965,3044,16
1907-06-17,965,1924,2
1911-06-22,966,966,14061
1911-06-22,966,3749,1931
1911-06-22,966,2406,142
1911-06-22,966,665,73
1911-06-22,966,2832,1376
1911-06-22,966,111,177
1911-06-22,966,2143,113
1911-06-22,966,1623,147
1911-06-22,966,667,3
1911-06-22,966,1250,5
1911-06-22,966,702,9
1911-06-22,966,66,1
1993-08-19,966,3001,3351
1993-08-19,966,983,5086
1993-08-19,966,44,1374
1993-08-19,966,1859,6914
1993-08-19,966,434,261
1993-08-19,966,3680,196
1993-08-19,966,1824,848
1993-08-19,966,2248,4
1993-08-19,966,2402,3
1993-08-19,966,1803,1
1963-06-14,972,1827,9788
1963-06-14,972,1594,677
1963-06-14,972,971,1367
1963-06-14,972,2431,2126
1963-06-14,972,3005,2647
1963-06-14,972,1864,324
1963-06-14,972,343,451
1963-06-14,972,3069,136
1963-06-14,972,3698,15
1963-06-14,972,3355,95
1963-06-14,972,1820,34
1963-06-14,972,1886,43
1963-06-14,972,337,7
1963-06-14,972,385,2
1996-08-22,972,2167,1335
1996-08-22,972,2465,6601
1996-08-22,972,723,7823
1996-08-22,972,3660,1838
1996-08-22,972,2179,62
1996-08-22,972,2436,33
1996-08-22,972,3643,11
1996-08-22,972,922,6
1996-08-22,972,1557,3
2005-09-28,972,2174,7923
2005-09-28,972,2751,9222
2005-09-28,972,713,547
2005-09-28,972,1618,19
2005-09-28,972,2838,1
1944-05-24,972,3016,16937
1944-05-24,972,1937,421
1944-05-24,972,304,215
1944-05-24,972,2498,99
1944-05-24,972,89,19
1944-05-24,972,50,5
1944-05-24,972,2818,12
1944-05-24,972,72,4
2007-06-09,972,2484,9699
2007-06-09,972,2700,2681
2007-06-09,972,2733,249
2007-06-09,972,136,2228
2007-06-09,972,1922,1725
2007-06-09,972,1929,1116
2007-06-09,972,345,7
2007-06-09,972,2703,5
2007-06-09,972,430,1
2007-06-09,972,3692,1
2008-05-07,974,3305,7317
2008-05-07,974,3987,1091
2008-05-07,974,4198,3888
2008-05-07,974,3812,507
2008-05-07,974,1072,126
2008-05-07,974,2496,12
2008-05-07,974,2318,10
2008-05-07,974,705,2
2008-05-07,974,696,4
1989-11-24,976,2040,15559
1989-11-24,976,1263,1792
1989-11-24,976,1178,353
1989-11-24,976,2250,10
1989-11-24,976,832,47
1989-11-24,976,1515,19
1989-11-24,976,2849,49
1989-11-24,976,3737,1
1947-12-21,977,3510,2139
1947-12-21,977,2804,40
1947-12-21,977,2947,5299
1947-12-21,977,1105,2567
1947-12-21,977,128,1299
1922-04-01,982,3690,184
1922-04-01,982,1349,116
1922-04-01,982,716,180
1922-04-01,982,4040,89
1922-04-01,982,2794,2
1996-08-25,983,1628,5201
1996-08-25,983,4,5365
1996-08-25,983,897,1788
1996-08-25,983,1038,234
1996-08-25,983,2394,1053
1996-08-25,983,674,1258
1996-08-25,983,1998,9
1996-08-25,983,125,130
1996-08-25,983,1827,2
1996-08-25,983,2453,1
1977-05-22,983,2821,3192
1977-05-22,983,2191,4858
1977-05-22,983,1535,2342
1977-05-22,983,3770,2733
1977-05-22,983,2353,305
1977-05-22,983,1680,1121
1977-05-22,983,1973,480
1977-05-22,983,3741,1
1977-05-22,983,3363,7
1977-05-22,983,2436,1
1977-05-22,983,3326,1
1966-06-22,983,2481,4050
1966-06-22,983,1348,4548
1966-06-22,983,3623,1278
1966-06-22,983,4025,3704
1966-06-22,983,3096,370
1966-06-22,983,2703,772
1966-06-22,983,1242,278
1966-06-22,983,1942,29
1966-06-22,983,747,4
1966-06-22,983,3443,1
1966-06-22,983,1618,1
1966-06-22,983,1581,6
1975-05-13,983,1626,1827
1975-05-13,983,2449,9703
1975-05-13,983,3933,870
1975-05-13,983,2809,1824
1975-05-13,983,2219,669
1975-05-13,983,1285,115
1975-05-13,983,1840,13
1975-05-13,983,2480,18
1975-05-13,983,1909,1
1975-05-13,983,2500,1
1956-06-17,983,3309,10725
1956-06-17,983,4000,3376
1956-06-17,983,1326,740
1956-06-17,983,1507,104
1956-06-17,983,2765,6
1956-06-17,983,1883,20
1956-06-17,983,1325,58
1956-06-17,983,3900,2
1982-02-03,984,3357,10426
1982-02-03,984,3254,5845
1982-02-03,984,2291,1908
1982-02-03,984,692,271
1982-02-03,984,967,26
1982-02-03,984,2609,7
1982-02-03,984,1184,14
1982-02-03,984,3515,10
1982-02-03,984,2980,5
1933-03-06,984,1023,901
1933-03-06,984,2804,13573
1933-03-06,984,1589,1636
1933-03-06,984,4040,2124
1933-03-06,984,1000,275
1933-03-06,984,321,2
1933-03-06,984,2101,1
1928-11-16,984,2778,1409
1928-11-16,984,3941,11667
1928-11-16,984,700,3820
1928-11-16,984,2407,158
1928-11-16,984,999,73
1928-11-16,984,677,369
1928-11-16,984,1275,489
1928-11-16,984,139,356
1928-11-16,984,52,168
1928-11-16,984,145,1
1928-11-16,984,1245,2
2020-12-20,985,2718,14794
2020-12-20,985,3036,943
2020-12-20,985,4041,200
2020-12-20,985,3928,222
2020-12-20,985,1334,231
2020-12-20,985,2834,9
2020-12-20,985,673,15
2020-12-20,985,1882,4
2018-06-18,990,2738,10
2018-06-18,990,3998,17
2018-06-18,990,1326,5
2018-06-18,990,721,37
2018-06-18,990,1323,2
2018-06-18,990,2100,3
2018-06-18,990,634,2
1937-06-04,991,4035,1
1937-06-04,991,2310,29
1937-06-04,991,1829,8
1937-06-04,991,2308,13
1937-06-04,991,182,35
1937-06-04,991,2227,1
1937-06-04,991,1586,3
1937-06-04,991,1635,2
1931-04-02,992,2388,108
1931-04-02,992,1577,33
1931-04-02,992,3682,88
1953-03-11,996,3334,497
1953-03-11,996,3405,5
1953-03-11,996,301,6883
1953-03-11,996,1546,435
1953-03-11,996,2716,33
1953-03-11,996,1924,51
1953-03-11,996,1820,226
1953-03-11,996,1008,92
1953-03-11,996,2725,35
1953-03-11,996,1921,53
1953-03-11,996,3072,2
1953-03-11,996,1025,1
1937-12-10,998,3194,30
1937-12-10,998,3929,16
1937-12-10,998,1780,16
1937-12-10,998,1884,1
