num,name,type_p,categorie,unite
1657,Etorki (33% MG) - 210 g,perissable,7,kg
1658,Etorki (33% MG) - 210 g,perissable,8,kg
1659,Etorki (33% MG) - 210 g,perissable,9,kg
1660,Etorki (33% MG) - 210 g,perissable,10,kg
1661,Etorki (33% MG) - 210 g,perissable,11,kg
1662,Etorki (33% MG) - 210 g,perissable,12,kg
1663,Etorki (33% MG) - 210 g,perissable,13,kg
1664,Etorki (33% MG) - 210 g,perissable,14,kg
1665,Etorki (33% MG) - 210 g,perissable,15,kg
1666,Etorki (33% MG) - 210 g,perissable,16,kg
1667,Etorki (33% MG) - 210 g,perissable,17,kg
1668,Etorki (33% MG) - 210 g,perissable,18,kg
1669,Etorki (33% MG) - 210 g,perissable,19,kg
1670,Etorki (33% MG) - 210 g,perissable,20,kg
1671,Etorki (33% MG) - 210 g,perissable,21,kg
1672,Etorki (33% MG) - 210 g,perissable,22,kg
1673,Etorki (33% MG) - 210 g,perissable,23,kg
1674,Etorki (33% MG) - 210 g,perissable,24,kg
1675,Etorki (33% MG) - 210 g,perissable,25,kg
1676,Etorki (33% MG) - 210 g,perissable,26,kg
1677,Etorki (33% MG) - 210 g,perissable,27,kg
1678,Etorki (33% MG) - 210 g,perissable,28,kg
1679,Etorki (33% MG) - 210 g,perissable,29,kg
1680,Etorki (33% MG) - 210 g,perissable,0,m3
1681,Etorki (33% MG) - 210 g,perissable,1,m3
1682,Etorki (33% MG) - 210 g,perissable,2,m3
1683,Etorki (33% MG) - 210 g,perissable,3,m3
1684,Etorki (33% MG) - 210 g,perissable,4,m3
1685,Etorki (33% MG) - 210 g,perissable,5,m3
1686,Etorki (33% MG) - 210 g,perissable,6,m3
1687,Etorki (33% MG) - 210 g,perissable,7,m3
1688,Etorki (33% MG) - 210 g,perissable,8,m3
1689,Etorki (33% MG) - 210 g,perissable,9,m3
1690,Etorki (33% MG) - 210 g,perissable,10,m3
1691,Etorki (33% MG) - 210 g,perissable,11,m3
1692,Etorki (33% MG) - 210 g,perissable,12,m3
1693,Etorki (33% MG) - 210 g,perissable,13,m3
1694,Etorki (33% MG) - 210 g,perissable,14,m3
1695,Etorki (33% MG) - 210 g,perissable,15,m3
1696,Etorki (33% MG) - 210 g,perissable,16,m3
1697,Etorki (33% MG) - 210 g,perissable,17,m3
1698,Etorki (33% MG) - 210 g,perissable,18,m3
1699,Etorki (33% MG) - 210 g,perissable,19,m3
1700,Etorki (33% MG) - 210 g,perissable,20,m3
1701,Etorki (33% MG) - 210 g,perissable,21,m3
1702,Etorki (33% MG) - 210 g,perissable,22,m3
1703,Etorki (33% MG) - 210 g,perissable,23,m3
1704,Etorki (33% MG) - 210 g,perissable,24,m3
1705,Etorki (33% MG) - 210 g,perissable,25,m3
1706,Etorki (33% MG) - 210 g,perissable,26,m3
1707,Etorki (33% MG) - 210 g,perissable,27,m3
1708,Etorki (33% MG) - 210 g,perissable,28,m3
1709,Etorki (33% MG) - 210 g,perissable,29,m3
1710,Etorki (33% MG) - 210 g,perissable,0,l
1711,Etorki (33% MG) - 210 g,perissable,1,l
1712,Etorki (33% MG) - 210 g,perissable,2,l
1713,Etorki (33% MG) - 210 g,perissable,3,l
1714,Etorki (33% MG) - 210 g,perissable,4,l
1715,Etorki (33% MG) - 210 g,perissable,5,l
1716,Etorki (33% MG) - 210 g,perissable,6,l
1717,Etorki (33% MG) - 210 g,perissable,7,l
1718,Etorki (33% MG) - 210 g,perissable,8,l
1719,Etorki (33% MG) - 210 g,perissable,9,l
1720,Etorki (33% MG) - 210 g,perissable,10,l
1721,Etorki (33% MG) - 210 g,perissable,11,l
1722,Etorki (33% MG) - 210 g,perissable,12,l
1723,Etorki (33% MG) - 210 g,perissable,13,l
1724,Etorki (33% MG) - 210 g,perissable,14,l
1725,Etorki (33% MG) - 210 g,perissable,15,l
1726,Etorki (33% MG) - 210 g,perissable,16,l
1727,Etorki (33% MG) - 210 g,perissable,17,l
1728,Etorki (33% MG) - 210 g,perissable,18,l
1729,Etorki (33% MG) - 210 g,perissable,19,l
1730,Etorki (33% MG) - 210 g,perissable,20,l
1731,Etorki (33% MG) - 210 g,perissable,21,l
1732,Etorki (33% MG) - 210 g,perissable,22,l
1733,Etorki (33% MG) - 210 g,perissable,23,l
1734,Etorki (33% MG) - 210 g,perissable,24,l
1735,Etorki (33% MG) - 210 g,perissable,25,l
1736,Etorki (33% MG) - 210 g,perissable,26,l
1737,Etorki (33% MG) - 210 g,perissable,27,l
1738,Etorki (33% MG) - 210 g,perissable,28,l
1739,Etorki (33% MG) - 210 g,perissable,29,l
1740,Etorki (33% MG) - 210 g,perissable,0,m2
1741,Etorki (33% MG) - 210 g,perissable,1,m2
1742,Etorki (33% MG) - 210 g,perissable,2,m2
1743,Etorki (33% MG) - 210 g,perissable,3,m2
1744,Etorki (33% MG) - 210 g,perissable,4,m2
1745,Etorki (33% MG) - 210 g,perissable,5,m2
1746,Etorki (33% MG) - 210 g,perissable,6,m2
1747,Etorki (33% MG) - 210 g,perissable,7,m2
1748,Etorki (33% MG) - 210 g,perissable,8,m2
1749,Etorki (33% MG) - 210 g,perissable,9,m2
1750,Etorki (33% MG) - 210 g,perissable,10,m2
1751,Etorki (33% MG) - 210 g,perissable,11,m2
1752,Etorki (33% MG) - 210 g,perissable,12,m2
1753,Etorki (33% MG) - 210 g,perissable,13,m2
1754,Etorki (33% MG) - 210 g,perissable,14,m2
1755,Etorki (33% MG) - 210 g,perissable,15,m2
1756,Etorki (33% MG) - 210 g,perissable,16,m2
1757,Etorki (33% MG) - 210 g,perissable,17,m2
1758,Etorki (33% MG) - 210 g,perissable,18,m2
1759,Etorki (33% MG) - 210 g,perissable,19,m2
1760,Etorki (33% MG) - 210 g,perissable,20,m2
1761,Etorki (33% MG) - 210 g,perissable,21,m2
1762,Etorki (33% MG) - 210 g,perissable,22,m2
1763,Etorki (33% MG) - 210 g,perissable,23,m2
1764,Etorki (33% MG) - 210 g,perissable,24,m2
1765,Etorki (33% MG) - 210 g,perissable,25,m2
1766,Etorki (33% MG) - 210 g,perissable,26,m2
1767,Etorki (33% MG) - 210 g,perissable,27,m2
1768,Etorki (33% MG) - 210 g,perissable,28,m2
1769,Etorki (33% MG) - 210 g,perissable,29,m2
1770,Etorki (33% MG) - 210 g,perissable,0,m
1771,Etorki (33% MG) - 210 g,perissable,1,m
1772,Etorki (33% MG) - 210 g,perissable,2,m
1773,Etorki (33% MG) - 210 g,perissable,3,m
1774,Etorki (33% MG) - 210 g,perissable,4,m
1775,Etorki (33% MG) - 210 g,perissable,5,m
1776,Etorki (33% MG) - 210 g,perissable,6,m
1777,Etorki (33% MG) - 210 g,perissable,7,m
1778,Etorki (33% MG) - 210 g,perissable,8,m
1779,Etorki (33% MG) - 210 g,perissable,9,m
1780,Etorki (33% MG) - 210 g,perissable,10,m
1781,Etorki (33% MG) - 210 g,perissable,11,m
1782,Etorki (33% MG) - 210 g,perissable,12,m
1783,Etorki (33% MG) - 210 g,perissable,13,m
1784,Etorki (33% MG) - 210 g,perissable,14,m
1785,Etorki (33% MG) - 210 g,perissable,15,m
1786,Etorki (33% MG) - 210 g,perissable,16,m
1787,Etorki (33% MG) - 210 g,perissable,17,m
1788,Etorki (33% MG) - 210 g,perissable,18,m
1789,Etorki (33% MG) - 210 g,perissable,19,m
1790,Etorki (33% MG) - 210 g,perissable,20,m
1791,Etorki (33% MG) - 210 g,perissable,21,m
1792,Etorki (33% MG) - 210 g,perissable,22,m
1793,Etorki (33% MG) - 210 g,perissable,23,m
1794,Etorki (33% MG) - 210 g,perissable,24,m
1795,Etorki (33% MG) - 210 g,perissable,25,m
1796,Etorki (33% MG) - 210 g,perissable,26,m
1797,Etorki (33% MG) - 210 g,perissable,27,m
1798,Etorki (33% MG) - 210 g,perissable,28,m
1799,Etorki (33% MG) - 210 g,perissable,29,m
1800,Jus Ananas a base de concentre 1 litre,sec,0,kg
1801,Jus Ananas a base de concentre 1 litre,sec,1,kg
1802,Jus Ananas a base de concentre 1 litre,sec,2,kg
1803,Jus Ananas a base de concentre 1 litre,sec,3,kg
1804,Jus Ananas a base de concentre 1 litre,sec,4,kg
1805,Jus Ananas a base de concentre 1 litre,sec,5,kg
1806,Jus Ananas a base de concentre 1 litre,sec,6,kg
1807,Jus Ananas a base de concentre 1 litre,sec,7,kg
1808,Jus Ananas a base de concentre 1 litre,sec,8,kg
1809,Jus Ananas a base de concentre 1 litre,sec,9,kg
1810,Jus Ananas a base de concentre 1 litre,sec,10,kg
1811,Jus Ananas a base de concentre 1 litre,sec,11,kg
1812,Jus Ananas a base de concentre 1 litre,sec,12,kg
1813,Jus Ananas a base de concentre 1 litre,sec,13,kg
1814,Jus Ananas a base de concentre 1 litre,sec,14,kg
1815,Jus Ananas a base de concentre 1 litre,sec,15,kg
1816,Jus Ananas a base de concentre 1 litre,sec,16,kg
1817,Jus Ananas a base de concentre 1 litre,sec,17,kg
1818,Jus Ananas a base de concentre 1 litre,sec,18,kg
1819,Jus Ananas a base de concentre 1 litre,sec,19,kg
1820,Jus Ananas a base de concentre 1 litre,sec,20,kg
1821,Jus Ananas a base de concentre 1 litre,sec,21,kg
1822,Jus Ananas a base de concentre 1 litre,sec,22,kg
1823,Jus Ananas a base de concentre 1 litre,sec,23,kg
1824,Jus Ananas a base de concentre 1 litre,sec,24,kg
1825,Jus Ananas a base de concentre 1 litre,sec,25,kg
1826,Jus Ananas a base de concentre 1 litre,sec,26,kg
1827,Jus Ananas a base de concentre 1 litre,sec,27,kg
1828,Jus Ananas a base de concentre 1 litre,sec,28,kg
1829,Jus Ananas a base de concentre 1 litre,sec,29,kg
1830,Jus Ananas a base de concentre 1 litre,sec,0,m3
1831,Jus Ananas a base de concentre 1 litre,sec,1,m3
1832,Jus Ananas a base de concentre 1 litre,sec,2,m3
1833,Jus Ananas a base de concentre 1 litre,sec,3,m3
1834,Jus Ananas a base de concentre 1 litre,sec,4,m3
1835,Jus Ananas a base de concentre 1 litre,sec,5,m3
1836,Jus Ananas a base de concentre 1 litre,sec,6,m3
1837,Jus Ananas a base de concentre 1 litre,sec,7,m3
1838,Jus Ananas a base de concentre 1 litre,sec,8,m3
1839,Jus Ananas a base de concentre 1 litre,sec,9,m3
1840,Jus Ananas a base de concentre 1 litre,sec,10,m3
1841,Jus Ananas a base de concentre 1 litre,sec,11,m3
1842,Jus Ananas a base de concentre 1 litre,sec,12,m3
1843,Jus Ananas a base de concentre 1 litre,sec,13,m3
1844,Jus Ananas a base de concentre 1 litre,sec,14,m3
1845,Jus Ananas a base de concentre 1 litre,sec,15,m3
1846,Jus Ananas a base de concentre 1 litre,sec,16,m3
1847,Jus Ananas a base de concentre 1 litre,sec,17,m3
1848,Jus Ananas a base de concentre 1 litre,sec,18,m3
1849,Jus Ananas a base de concentre 1 litre,sec,19,m3
1850,Jus Ananas a base de concentre 1 litre,sec,20,m3
1851,Jus Ananas a base de concentre 1 litre,sec,21,m3
1852,Jus Ananas a base de concentre 1 litre,sec,22,m3
1853,Jus Ananas a base de concentre 1 litre,sec,23,m3
1854,Jus Ananas a base de concentre 1 litre,sec,24,m3
1855,Jus Ananas a base de concentre 1 litre,sec,25,m3
1856,Jus Ananas a base de concentre 1 litre,sec,26,m3
1857,Jus Ananas a base de concentre 1 litre,sec,27,m3
1858,Jus Ananas a base de concentre 1 litre,sec,28,m3
1859,Jus Ananas a base de concentre 1 litre,sec,29,m3
1860,Jus Ananas a base de concentre 1 litre,sec,0,l
1861,Jus Ananas a base de concentre 1 litre,sec,1,l
1862,Jus Ananas a base de concentre 1 litre,sec,2,l
1863,Jus Ananas a base de concentre 1 litre,sec,3,l
1864,Jus Ananas a base de concentre 1 litre,sec,4,l
1865,Jus Ananas a base de concentre 1 litre,sec,5,l
1866,Jus Ananas a base de concentre 1 litre,sec,6,l
1867,Jus Ananas a base de concentre 1 litre,sec,7,l
1868,Jus Ananas a base de concentre 1 litre,sec,8,l
1869,Jus Ananas a base de concentre 1 litre,sec,9,l
1870,Jus Ananas a base de concentre 1 litre,sec,10,l
1871,Jus Ananas a base de concentre 1 litre,sec,11,l
1872,Jus Ananas a base de concentre 1 litre,sec,12,l
1873,Jus Ananas a base de concentre 1 litre,sec,13,l
1874,Jus Ananas a base de concentre 1 litre,sec,14,l
1875,Jus Ananas a base de concentre 1 litre,sec,15,l
1876,Jus Ananas a base de concentre 1 litre,sec,16,l
1877,Jus Ananas a base de concentre 1 litre,sec,17,l
1878,Jus Ananas a base de concentre 1 litre,sec,18,l
1879,Jus Ananas a base de concentre 1 litre,sec,19,l
1880,Jus Ananas a base de concentre 1 litre,sec,20,l
1881,Jus Ananas a base de concentre 1 litre,sec,21,l
1882,Jus Ananas a base de concentre 1 litre,sec,22,l
1883,Jus Ananas a base de concentre 1 litre,sec,23,l
1884,Jus Ananas a base de concentre 1 litre,sec,24,l
1885,Jus Ananas a base de concentre 1 litre,sec,25,l
1886,Jus Ananas a base de concentre 1 litre,sec,26,l
1887,Jus Ananas a base de concentre 1 litre,sec,27,l
1888,Jus Ananas a base de concentre 1 litre,sec,28,l
1889,Jus Ananas a base de concentre 1 litre,sec,29,l
1890,Jus Ananas a base de concentre 1 litre,sec,0,m2
1891,Jus Ananas a base de concentre 1 litre,sec,1,m2
1892,Jus Ananas a base de concentre 1 litre,sec,2,m2
1893,Jus Ananas a base de concentre 1 litre,sec,3,m2
1894,Jus Ananas a base de concentre 1 litre,sec,4,m2
1895,Jus Ananas a base de concentre 1 litre,sec,5,m2
1896,Jus Ananas a base de concentre 1 litre,sec,6,m2
1897,Jus Ananas a base de concentre 1 litre,sec,7,m2
1898,Jus Ananas a base de concentre 1 litre,sec,8,m2
1899,Jus Ananas a base de concentre 1 litre,sec,9,m2
1900,Jus Ananas a base de concentre 1 litre,sec,10,m2
1901,Jus Ananas a base de concentre 1 litre,sec,11,m2
1902,Jus Ananas a base de concentre 1 litre,sec,12,m2
1903,Jus Ananas a base de concentre 1 litre,sec,13,m2
1904,Jus Ananas a base de concentre 1 litre,sec,14,m2
1905,Jus Ananas a base de concentre 1 litre,sec,15,m2
1906,Jus Ananas a base de concentre 1 litre,sec,16,m2
1907,Jus Ananas a base de concentre 1 litre,sec,17,m2
1908,Jus Ananas a base de concentre 1 litre,sec,18,m2
1909,Jus Ananas a base de concentre 1 litre,sec,19,m2
1910,Jus Ananas a base de concentre 1 litre,sec,20,m2
1911,Jus Ananas a base de concentre 1 litre,sec,21,m2
1912,Jus Ananas a base de concentre 1 litre,sec,22,m2
1913,Jus Ananas a base de concentre 1 litre,sec,23,m2
1914,Jus Ananas a base de concentre 1 litre,sec,24,m2
1915,Jus Ananas a base de concentre 1 litre,sec,25,m2
1916,Jus Ananas a base de concentre 1 litre,sec,26,m2
1917,Jus Ananas a base de concentre 1 litre,sec,27,m2
1918,Jus Ananas a base de concentre 1 litre,sec,28,m2
1919,Jus Ananas a base de concentre 1 litre,sec,29,m2
1920,Jus Ananas a base de concentre 1 litre,sec,0,m
1921,Jus Ananas a base de concentre 1 litre,sec,1,m
1922,Jus Ananas a base de concentre 1 litre,sec,2,m
1923,Jus Ananas a base de concentre 1 litre,sec,3,m
1924,Jus Ananas a base de concentre 1 litre,sec,4,m
1925,Jus Ananas a base de concentre 1 litre,sec,5,m
1926,Jus Ananas a base de concentre 1 litre,sec,6,m
1927,Jus Ananas a base de concentre 1 litre,sec,7,m
1928,Jus Ananas a base de concentre 1 litre,sec,8,m
1929,Jus Ananas a base de concentre 1 litre,sec,9,m
1930,Jus Ananas a base de concentre 1 litre,sec,10,m
1931,Jus Ananas a base de concentre 1 litre,sec,11,m
1932,Jus Ananas a base de concentre 1 litre,sec,12,m
1933,Jus Ananas a base de concentre 1 litre,sec,13,m
1934,Jus Ananas a base de concentre 1 litre,sec,14,m
1935,Jus Ananas a base de concentre 1 litre,sec,15,m
1936,Jus Ananas a base de concentre 1 litre,sec,16,m
1937,Jus Ananas a base de concentre 1 litre,sec,17,m
1938,Jus Ananas a base de concentre 1 litre,sec,18,m
1939,Jus Ananas a base de concentre 1 litre,sec,19,m
1940,Jus Ananas a base de concentre 1 litre,sec,20,m
1941,Jus Ananas a base de concentre 1 litre,sec,21,m
1942,Jus Ananas a base de concentre 1 litre,sec,22,m
1943,Jus Ananas a base de concentre 1 litre,sec,23,m
1944,Jus Ananas a base de concentre 1 litre,sec,24,m
1945,Jus Ananas a base de concentre 1 litre,sec,25,m
1946,Jus Ananas a base de concentre 1 litre,sec,26,m
1947,Jus Ananas a base de concentre 1 litre,sec,27,m
1948,Jus Ananas a base de concentre 1 litre,sec,28,m
1949,Jus Ananas a base de concentre 1 litre,sec,29,m
1950,Jus Ananas a base de concentre 1 litre,perissable,0,kg
1951,Jus Ananas a base de concentre 1 litre,perissable,1,kg
1952,Jus Ananas a base de concentre 1 litre,perissable,2,kg
1953,Jus Ananas a base de concentre 1 litre,perissable,3,kg
1954,Jus Ananas a base de concentre 1 litre,perissable,4,kg
1955,Jus Ananas a base de concentre 1 litre,perissable,5,kg
1956,Jus Ananas a base de concentre 1 litre,perissable,6,kg
1957,Jus Ananas a base de concentre 1 litre,perissable,7,kg
1958,Jus Ananas a base de concentre 1 litre,perissable,8,kg
1959,Jus Ananas a base de concentre 1 litre,perissable,9,kg
1960,Jus Ananas a base de concentre 1 litre,perissable,10,kg
1961,Jus Ananas a base de concentre 1 litre,perissable,11,kg
1962,Jus Ananas a base de concentre 1 litre,perissable,12,kg
1963,Jus Ananas a base de concentre 1 litre,perissable,13,kg
1964,Jus Ananas a base de concentre 1 litre,perissable,14,kg
1965,Jus Ananas a base de concentre 1 litre,perissable,15,kg
1966,Jus Ananas a base de concentre 1 litre,perissable,16,kg
1967,Jus Ananas a base de concentre 1 litre,perissable,17,kg
1968,Jus Ananas a base de concentre 1 litre,perissable,18,kg
1969,Jus Ananas a base de concentre 1 litre,perissable,19,kg
1970,Jus Ananas a base de concentre 1 litre,perissable,20,kg
1971,Jus Ananas a base de concentre 1 litre,perissable,21,kg
1972,Jus Ananas a base de concentre 1 litre,perissable,22,kg
1973,Jus Ananas a base de concentre 1 litre,perissable,23,kg
1974,Jus Ananas a base de concentre 1 litre,perissable,24,kg
1975,Jus Ananas a base de concentre 1 litre,perissable,25,kg
1976,Jus Ananas a base de concentre 1 litre,perissable,26,kg
1977,Jus Ananas a base de concentre 1 litre,perissable,27,kg
1978,Jus Ananas a base de concentre 1 litre,perissable,28,kg
1979,Jus Ananas a base de concentre 1 litre,perissable,29,kg
1980,Jus Ananas a base de concentre 1 litre,perissable,0,m3
1981,Jus Ananas a base de concentre 1 litre,perissable,1,m3
1982,Jus Ananas a base de concentre 1 litre,perissable,2,m3
1983,Jus Ananas a base de concentre 1 litre,perissable,3,m3
1984,Jus Ananas a base de concentre 1 litre,perissable,4,m3
1985,Jus Ananas a base de concentre 1 litre,perissable,5,m3
1986,Jus Ananas a base de concentre 1 litre,perissable,6,m3
1987,Jus Ananas a base de concentre 1 litre,perissable,7,m3
1988,Jus Ananas a base de concentre 1 litre,perissable,8,m3
1989,Jus Ananas a base de concentre 1 litre,perissable,9,m3
1990,Jus Ananas a base de concentre 1 litre,perissable,10,m3
1991,Jus Ananas a base de concentre 1 litre,perissable,11,m3
1992,Jus Ananas a base de concentre 1 litre,perissable,12,m3
1993,Jus Ananas a base de concentre 1 litre,perissable,13,m3
1994,Jus Ananas a base de concentre 1 litre,perissable,14,m3
1995,Jus Ananas a base de concentre 1 litre,perissable,15,m3
1996,Jus Ananas a base de concentre 1 litre,perissable,16,m3
1997,Jus Ananas a base de concentre 1 litre,perissable,17,m3
1998,Jus Ananas a base de concentre 1 litre,perissable,18,m3
1999,Jus Ananas a base de concentre 1 litre,perissable,19,m3
2000,Jus Ananas a base de concentre 1 litre,perissable,20,m3
2001,Jus Ananas a base de concentre 1 litre,perissable,21,m3
2002,Jus Ananas a base de concentre 1 litre,perissable,22,m3
2003,Jus Ananas a base de concentre 1 litre,perissable,23,m3
2004,Jus Ananas a base de concentre 1 litre,perissable,24,m3
2005,Jus Ananas a base de concentre 1 litre,perissable,25,m3
2006,Jus Ananas a base de concentre 1 litre,perissable,26,m3
2007,Jus Ananas a base de concentre 1 litre,perissable,27,m3
2008,Jus Ananas a base de concentre 1 litre,perissable,28,m3
2009,Jus Ananas a base de concentre 1 litre,perissable,29,m3
2010,Jus Ananas a base de concentre 1 litre,perissable,0,l
2011,Jus Ananas a base de concentre 1 litre,perissable,1,l
2012,Jus Ananas a base de concentre 1 litre,perissable,2,l
2013,Jus Ananas a base de concentre 1 litre,perissable,3,l
2014,Jus Ananas a base de concentre 1 litre,perissable,4,l
2015,Jus Ananas a base de concentre 1 litre,perissable,5,l
2016,Jus Ananas a base de concentre 1 litre,perissable,6,l
2017,Jus Ananas a base de concentre 1 litre,perissable,7,l
2018,Jus Ananas a base de concentre 1 litre,perissable,8,l
2019,Jus Ananas a base de concentre 1 litre,perissable,9,l
2020,Jus Ananas a base de concentre 1 litre,perissable,10,l
2021,Jus Ananas a base de concentre 1 litre,perissable,11,l
2022,Jus Ananas a base de concentre 1 litre,perissable,12,l
2023,Jus Ananas a base de concentre 1 litre,perissable,13,l
2024,Jus Ananas a base de concentre 1 litre,perissable,14,l
2025,Jus Ananas a base de concentre 1 litre,perissable,15,l
2026,Jus Ananas a base de concentre 1 litre,perissable,16,l
2027,Jus Ananas a base de concentre 1 litre,perissable,17,l
2028,Jus Ananas a base de concentre 1 litre,perissable,18,l
2029,Jus Ananas a base de concentre 1 litre,perissable,19,l
2030,Jus Ananas a base de concentre 1 litre,perissable,20,l
2031,Jus Ananas a base de concentre 1 litre,perissable,21,l
2032,Jus Ananas a base de concentre 1 litre,perissable,22,l
2033,Jus Ananas a base de concentre 1 litre,perissable,23,l
2034,Jus Ananas a base de concentre 1 litre,perissable,24,l
2035,Jus Ananas a base de concentre 1 litre,perissable,25,l
2036,Jus Ananas a base de concentre 1 litre,perissable,26,l
2037,Jus Ananas a base de concentre 1 litre,perissable,27,l
2038,Jus Ananas a base de concentre 1 litre,perissable,28,l
2039,Jus Ananas a base de concentre 1 litre,perissable,29,l
2040,Jus Ananas a base de concentre 1 litre,perissable,0,m2
2041,Jus Ananas a base de concentre 1 litre,perissable,1,m2
2042,Jus Ananas a base de concentre 1 litre,perissable,2,m2
2043,Jus Ananas a base de concentre 1 litre,perissable,3,m2
2044,Jus Ananas a base de concentre 1 litre,perissable,4,m2
2045,Jus Ananas a base de concentre 1 litre,perissable,5,m2
2046,Jus Ananas a base de concentre 1 litre,perissable,6,m2
2047,Jus Ananas a base de concentre 1 litre,perissable,7,m2
2048,Jus Ananas a base de concentre 1 litre,perissable,8,m2
2049,Jus Ananas a base de concentre 1 litre,perissable,9,m2
2050,Jus Ananas a base de concentre 1 litre,perissable,10,m2
2051,Jus Ananas a base de concentre 1 litre,perissable,11,m2
2052,Jus Ananas a base de concentre 1 litre,perissable,12,m2
2053,Jus Ananas a base de concentre 1 litre,perissable,13,m2
2054,Jus Ananas a base de concentre 1 litre,perissable,14,m2
2055,Jus Ananas a base de concentre 1 litre,perissable,15,m2
2056,Jus Ananas a base de concentre 1 litre,perissable,16,m2
2057,Jus Ananas a base de concentre 1 litre,perissable,17,m2
2058,Jus Ananas a base de concentre 1 litre,perissable,18,m2
2059,Jus Ananas a base de concentre 1 litre,perissable,19,m2
2060,Jus Ananas a base de concentre 1 litre,perissable,20,m2
2061,Jus Ananas a base de concentre 1 litre,perissable,21,m2
2062,Jus Ananas a base de concentre 1 litre,perissable,22,m2
2063,Jus Ananas a base de concentre 1 litre,perissable,23,m2
2064,Jus Ananas a base de concentre 1 litre,perissable,24,m2
2065,Jus Ananas a base de concentre 1 litre,perissable,25,m2
2066,Jus Ananas a base de concentre 1 litre,perissable,26,m2
2067,Jus Ananas a base de concentre 1 litre,perissable,27,m2
2068,Jus Ananas a base de concentre 1 litre,perissable,28,m2
2069,Jus Ananas a base de concentre 1 litre,perissable,29,m2
2070,Jus Ananas a base de concentre 1 litre,perissable,0,m
2071,Jus Ananas a base de concentre 1 litre,perissable,1,m
2072,Jus Ananas a base de concentre 1 litre,perissable,2,m
2073,Jus Ananas a base de concentre 1 litre,perissable,3,m
2074,Jus Ananas a base de concentre 1 litre,perissable,4,m
2075,Jus Ananas a base de concentre 1 litre,perissable,5,m
2076,Jus Ananas a base de concentre 1 litre,perissable,6,m
2077,Jus Ananas a base de concentre 1 litre,perissable,7,m
2078,Jus Ananas a base de concentre 1 litre,perissable,8,m
2079,Jus Ananas a base de concentre 1 litre,perissable,9,m
2080,Jus Ananas a base de concentre 1 litre,perissable,10,m
2081,Jus Ananas a base de concentre 1 litre,perissable,11,m
2082,Jus Ananas a base de concentre 1 litre,perissable,12,m
2083,Jus Ananas a base de concentre 1 litre,perissable,13,m
2084,Jus Ananas a base de concentre 1 litre,perissable,14,m
2085,Jus Ananas a base de concentre 1 litre,perissable,15,m
